age_group_id,province_code,year,month,total_approval
1,NL,2017,January,10
2,NL,2017,January,10
3,NL,2017,January,20
4,NL,2017,January,5
1,PE,2017,January,30
2,PE,2017,January,45
3,PE,2017,January,55
4,PE,2017,January,25
1,NS,2017,January,80
2,NS,2017,January,100
3,NS,2017,January,135
4,NS,2017,January,20
1,NB,2017,January,50
2,NB,2017,January,45
3,NB,2017,January,90
4,NB,2017,January,25
1,QC,2017,January,660
2,QC,2017,January,985
3,QC,2017,January,1250
4,QC,2017,January,295
5,QC,2017,January,90
6,QC,2017,January,15
1,ON,2017,January,965
2,ON,2017,January,2460
3,ON,2017,January,2680
4,ON,2017,January,700
5,ON,2017,January,430
6,ON,2017,January,90
1,MB,2017,January,205
2,MB,2017,January,390
3,MB,2017,January,395
4,MB,2017,January,90
5,MB,2017,January,15
1,SK,2017,January,250
2,SK,2017,January,360
3,SK,2017,January,560
4,SK,2017,January,110
5,SK,2017,January,15
1,AB,2017,January,630
2,AB,2017,January,1330
3,AB,2017,January,1900
4,AB,2017,January,420
5,AB,2017,January,130
6,AB,2017,January,20
1,BC,2017,January,360
2,BC,2017,January,1180
3,BC,2017,January,1505
4,BC,2017,January,405
5,BC,2017,January,140
6,BC,2017,January,35
2,YT,2017,January,5
3,YT,2017,January,15
2,NT,2017,January,15
3,NT,2017,January,20
4,NT,2017,January,5
1,NL,2017,February,10
2,NL,2017,February,30
3,NL,2017,February,40
4,NL,2017,February,15
1,PE,2017,February,35
2,PE,2017,February,45
3,PE,2017,February,65
4,PE,2017,February,25
1,NS,2017,February,75
2,NS,2017,February,120
3,NS,2017,February,145
4,NS,2017,February,15
5,NS,2017,February,5
1,NB,2017,February,65
2,NB,2017,February,50
3,NB,2017,February,90
4,NB,2017,February,25
5,NB,2017,February,10
1,QC,2017,February,725
2,QC,2017,February,1170
3,QC,2017,February,1410
4,QC,2017,February,345
5,QC,2017,February,155
6,QC,2017,February,25
1,ON,2017,February,1210
2,ON,2017,February,2705
3,ON,2017,February,2795
4,ON,2017,February,740
5,ON,2017,February,625
6,ON,2017,February,130
1,MB,2017,February,290
2,MB,2017,February,380
3,MB,2017,February,370
4,MB,2017,February,90
5,MB,2017,February,30
6,MB,2017,February,5
1,SK,2017,February,220
2,SK,2017,February,270
3,SK,2017,February,425
4,SK,2017,February,105
5,SK,2017,February,20
6,SK,2017,February,5
1,AB,2017,February,665
2,AB,2017,February,1355
3,AB,2017,February,1595
4,AB,2017,February,380
5,AB,2017,February,205
6,AB,2017,February,20
1,BC,2017,February,410
2,BC,2017,February,1165
3,BC,2017,February,1325
4,BC,2017,February,315
5,BC,2017,February,185
6,BC,2017,February,40
2,YT,2017,February,10
3,YT,2017,February,10
3,NT,2017,February,10
1,NL,2017,March,25
2,NL,2017,March,25
3,NL,2017,March,50
4,NL,2017,March,10
1,PE,2017,March,80
2,PE,2017,March,65
3,PE,2017,March,95
4,PE,2017,March,50
1,NS,2017,March,95
2,NS,2017,March,120
3,NS,2017,March,160
4,NS,2017,March,35
5,NS,2017,March,15
1,NB,2017,March,85
2,NB,2017,March,55
3,NB,2017,March,110
4,NB,2017,March,25
1,QC,2017,March,1220
2,QC,2017,March,1575
3,QC,2017,March,2110
4,QC,2017,March,575
5,QC,2017,March,235
6,QC,2017,March,35
1,ON,2017,March,1560
2,ON,2017,March,3110
3,ON,2017,March,3150
4,ON,2017,March,910
5,ON,2017,March,845
6,ON,2017,March,190
1,MB,2017,March,410
2,MB,2017,March,480
3,MB,2017,March,595
4,MB,2017,March,95
5,MB,2017,March,30
6,MB,2017,March,10
1,SK,2017,March,325
2,SK,2017,March,395
3,SK,2017,March,600
4,SK,2017,March,135
5,SK,2017,March,30
1,AB,2017,March,810
2,AB,2017,March,1490
3,AB,2017,March,1695
4,AB,2017,March,410
5,AB,2017,March,285
6,AB,2017,March,45
1,BC,2017,March,425
2,BC,2017,March,1255
3,BC,2017,March,1290
4,BC,2017,March,305
5,BC,2017,March,265
6,BC,2017,March,50
2,YT,2017,March,15
3,YT,2017,March,5
2,NT,2017,March,5
3,NT,2017,March,10
4,NT,2017,March,10
1,NL,2017,April,25
2,NL,2017,April,20
3,NL,2017,April,50
4,NL,2017,April,10
1,PE,2017,April,90
2,PE,2017,April,55
3,PE,2017,April,105
4,PE,2017,April,35
5,PE,2017,April,5
1,NS,2017,April,70
2,NS,2017,April,90
3,NS,2017,April,130
4,NS,2017,April,20
5,NS,2017,April,15
1,NB,2017,April,95
2,NB,2017,April,60
3,NB,2017,April,140
4,NB,2017,April,20
1,QC,2017,April,1065
2,QC,2017,April,1295
3,QC,2017,April,1950
4,QC,2017,April,460
5,QC,2017,April,235
6,QC,2017,April,40
1,ON,2017,April,1315
2,ON,2017,April,2605
3,ON,2017,April,2645
4,ON,2017,April,890
5,ON,2017,April,905
6,ON,2017,April,210
1,MB,2017,April,400
2,MB,2017,April,395
3,MB,2017,April,530
4,MB,2017,April,95
5,MB,2017,April,40
6,MB,2017,April,5
1,SK,2017,April,395
2,SK,2017,April,310
3,SK,2017,April,550
4,SK,2017,April,130
5,SK,2017,April,35
1,AB,2017,April,805
2,AB,2017,April,1175
3,AB,2017,April,1455
4,AB,2017,April,420
5,AB,2017,April,295
6,AB,2017,April,50
1,BC,2017,April,485
2,BC,2017,April,1050
3,BC,2017,April,1130
4,BC,2017,April,335
5,BC,2017,April,275
6,BC,2017,April,65
1,YT,2017,April,5
2,YT,2017,April,5
3,YT,2017,April,10
3,NT,2017,April,5
1,NL,2017,May,30
2,NL,2017,May,30
3,NL,2017,May,50
4,NL,2017,May,15
1,PE,2017,May,35
2,PE,2017,May,40
3,PE,2017,May,50
4,PE,2017,May,15
1,NS,2017,May,110
2,NS,2017,May,120
3,NS,2017,May,170
4,NS,2017,May,25
5,NS,2017,May,15
1,NB,2017,May,105
2,NB,2017,May,65
3,NB,2017,May,165
4,NB,2017,May,30
5,NB,2017,May,5
1,QC,2017,May,1055
2,QC,2017,May,1275
3,QC,2017,May,1910
4,QC,2017,May,420
5,QC,2017,May,245
6,QC,2017,May,40
1,ON,2017,May,1320
2,ON,2017,May,2800
3,ON,2017,May,2675
4,ON,2017,May,920
5,ON,2017,May,985
6,ON,2017,May,280
1,MB,2017,May,355
2,MB,2017,May,430
3,MB,2017,May,525
4,MB,2017,May,95
5,MB,2017,May,50
6,MB,2017,May,5
1,SK,2017,May,355
2,SK,2017,May,310
3,SK,2017,May,560
4,SK,2017,May,120
5,SK,2017,May,40
1,AB,2017,May,815
2,AB,2017,May,1245
3,AB,2017,May,1305
4,AB,2017,May,385
5,AB,2017,May,320
6,AB,2017,May,75
1,BC,2017,May,475
2,BC,2017,May,1105
3,BC,2017,May,1020
4,BC,2017,May,380
5,BC,2017,May,325
6,BC,2017,May,65
2,YT,2017,May,10
3,YT,2017,May,10
1,NT,2017,May,5
3,NT,2017,May,10
2,NU,2017,May,5
1,NL,2017,June,30
2,NL,2017,June,30
3,NL,2017,June,35
4,NL,2017,June,10
5,NL,2017,June,5
1,PE,2017,June,65
2,PE,2017,June,35
3,PE,2017,June,90
4,PE,2017,June,20
5,PE,2017,June,5
1,NS,2017,June,85
2,NS,2017,June,120
3,NS,2017,June,190
4,NS,2017,June,30
5,NS,2017,June,15
1,NB,2017,June,120
2,NB,2017,June,80
3,NB,2017,June,165
4,NB,2017,June,35
5,NB,2017,June,10
1,QC,2017,June,1470
2,QC,2017,June,1340
3,QC,2017,June,2415
4,QC,2017,June,555
5,QC,2017,June,275
6,QC,2017,June,50
1,ON,2017,June,1505
2,ON,2017,June,3090
3,ON,2017,June,2795
4,ON,2017,June,915
5,ON,2017,June,1125
6,ON,2017,June,300
1,MB,2017,June,385
2,MB,2017,June,460
3,MB,2017,June,540
4,MB,2017,June,115
5,MB,2017,June,70
6,MB,2017,June,10
1,SK,2017,June,395
2,SK,2017,June,300
3,SK,2017,June,590
4,SK,2017,June,100
5,SK,2017,June,40
6,SK,2017,June,10
1,AB,2017,June,750
2,AB,2017,June,1190
3,AB,2017,June,1225
4,AB,2017,June,395
5,AB,2017,June,310
6,AB,2017,June,75
1,BC,2017,June,435
2,BC,2017,June,1200
3,BC,2017,June,1080
4,BC,2017,June,350
5,BC,2017,June,305
6,BC,2017,June,85
2,YT,2017,June,10
3,YT,2017,June,5
1,NT,2017,June,5
2,NT,2017,June,5
3,NT,2017,June,15
1,NL,2017,July,30
2,NL,2017,July,45
3,NL,2017,July,50
4,NL,2017,July,15
1,PE,2017,July,60
2,PE,2017,July,35
3,PE,2017,July,70
4,PE,2017,July,45
1,NS,2017,July,80
2,NS,2017,July,95
3,NS,2017,July,165
4,NS,2017,July,20
5,NS,2017,July,15
1,NB,2017,July,110
2,NB,2017,July,70
3,NB,2017,July,140
4,NB,2017,July,40
5,NB,2017,July,5
1,QC,2017,July,1425
2,QC,2017,July,1350
3,QC,2017,July,2290
4,QC,2017,July,535
5,QC,2017,July,200
6,QC,2017,July,50
1,ON,2017,July,1665
2,ON,2017,July,3305
3,ON,2017,July,3165
4,ON,2017,July,975
5,ON,2017,July,770
6,ON,2017,July,210
1,MB,2017,July,355
2,MB,2017,July,350
3,MB,2017,July,485
4,MB,2017,July,95
5,MB,2017,July,30
1,SK,2017,July,365
2,SK,2017,July,305
3,SK,2017,July,565
4,SK,2017,July,110
5,SK,2017,July,35
1,AB,2017,July,615
2,AB,2017,July,1010
3,AB,2017,July,1015
4,AB,2017,July,310
5,AB,2017,July,210
6,AB,2017,July,40
1,BC,2017,July,355
2,BC,2017,July,945
3,BC,2017,July,945
4,BC,2017,July,310
5,BC,2017,July,195
6,BC,2017,July,45
2,YT,2017,July,5
3,YT,2017,July,5
2,NT,2017,July,10
1,NL,2017,August,25
2,NL,2017,August,40
3,NL,2017,August,25
4,NL,2017,August,5
1,PE,2017,August,70
2,PE,2017,August,50
3,PE,2017,August,75
4,PE,2017,August,40
1,NS,2017,August,95
2,NS,2017,August,105
3,NS,2017,August,150
4,NS,2017,August,20
5,NS,2017,August,10
1,NB,2017,August,130
2,NB,2017,August,80
3,NB,2017,August,160
4,NB,2017,August,50
5,NB,2017,August,5
1,QC,2017,August,925
2,QC,2017,August,1025
3,QC,2017,August,1555
4,QC,2017,August,485
5,QC,2017,August,160
6,QC,2017,August,35
1,ON,2017,August,1325
2,ON,2017,August,3120
3,ON,2017,August,2790
4,ON,2017,August,770
5,ON,2017,August,580
6,ON,2017,August,140
1,MB,2017,August,315
2,MB,2017,August,310
3,MB,2017,August,450
4,MB,2017,August,100
5,MB,2017,August,30
1,SK,2017,August,355
2,SK,2017,August,275
3,SK,2017,August,510
4,SK,2017,August,150
5,SK,2017,August,20
1,AB,2017,August,500
2,AB,2017,August,750
3,AB,2017,August,885
4,AB,2017,August,280
5,AB,2017,August,190
6,AB,2017,August,30
1,BC,2017,August,410
2,BC,2017,August,1035
3,BC,2017,August,1035
4,BC,2017,August,270
5,BC,2017,August,190
6,BC,2017,August,35
2,YT,2017,August,10
3,YT,2017,August,5
3,NT,2017,August,10
1,NL,2017,September,25
2,NL,2017,September,35
3,NL,2017,September,45
4,NL,2017,September,15
1,PE,2017,September,45
2,PE,2017,September,60
3,PE,2017,September,55
4,PE,2017,September,20
1,NS,2017,September,115
2,NS,2017,September,95
3,NS,2017,September,160
4,NS,2017,September,15
5,NS,2017,September,15
1,NB,2017,September,80
2,NB,2017,September,65
3,NB,2017,September,135
4,NB,2017,September,25
5,NB,2017,September,5
1,QC,2017,September,910
2,QC,2017,September,910
3,QC,2017,September,1470
4,QC,2017,September,340
5,QC,2017,September,165
6,QC,2017,September,30
1,ON,2017,September,1540
2,ON,2017,September,3180
3,ON,2017,September,3100
4,ON,2017,September,625
5,ON,2017,September,640
6,ON,2017,September,160
1,MB,2017,September,370
2,MB,2017,September,295
3,MB,2017,September,460
4,MB,2017,September,80
5,MB,2017,September,35
1,SK,2017,September,395
2,SK,2017,September,250
3,SK,2017,September,525
4,SK,2017,September,85
5,SK,2017,September,25
6,SK,2017,September,5
1,AB,2017,September,565
2,AB,2017,September,770
3,AB,2017,September,850
4,AB,2017,September,235
5,AB,2017,September,160
6,AB,2017,September,35
1,BC,2017,September,380
2,BC,2017,September,1050
3,BC,2017,September,1020
4,BC,2017,September,265
5,BC,2017,September,195
6,BC,2017,September,25
3,YT,2017,September,10
1,NL,2017,October,15
2,NL,2017,October,25
3,NL,2017,October,20
4,NL,2017,October,5
1,PE,2017,October,45
2,PE,2017,October,70
3,PE,2017,October,65
4,PE,2017,October,20
1,NS,2017,October,70
2,NS,2017,October,100
3,NS,2017,October,145
4,NS,2017,October,20
5,NS,2017,October,10
1,NB,2017,October,95
2,NB,2017,October,55
3,NB,2017,October,115
4,NB,2017,October,25
1,QC,2017,October,670
2,QC,2017,October,800
3,QC,2017,October,1185
4,QC,2017,October,260
5,QC,2017,October,155
6,QC,2017,October,35
1,ON,2017,October,1570
2,ON,2017,October,3455
3,ON,2017,October,3460
4,ON,2017,October,560
5,ON,2017,October,510
6,ON,2017,October,145
1,MB,2017,October,230
2,MB,2017,October,265
3,MB,2017,October,360
4,MB,2017,October,60
5,MB,2017,October,20
6,MB,2017,October,5
1,SK,2017,October,305
2,SK,2017,October,230
3,SK,2017,October,460
4,SK,2017,October,80
5,SK,2017,October,20
6,SK,2017,October,5
1,AB,2017,October,435
2,AB,2017,October,775
3,AB,2017,October,935
4,AB,2017,October,255
5,AB,2017,October,160
6,AB,2017,October,40
1,BC,2017,October,335
2,BC,2017,October,1015
3,BC,2017,October,1060
4,BC,2017,October,210
5,BC,2017,October,155
6,BC,2017,October,35
3,YT,2017,October,5
1,NL,2017,November,15
2,NL,2017,November,20
3,NL,2017,November,30
1,PE,2017,November,20
2,PE,2017,November,60
3,PE,2017,November,40
4,PE,2017,November,10
1,NS,2017,November,60
2,NS,2017,November,90
3,NS,2017,November,120
4,NS,2017,November,15
5,NS,2017,November,10
1,NB,2017,November,45
2,NB,2017,November,35
3,NB,2017,November,80
4,NB,2017,November,15
1,QC,2017,November,675
2,QC,2017,November,895
3,QC,2017,November,1180
4,QC,2017,November,300
5,QC,2017,November,130
6,QC,2017,November,30
1,ON,2017,November,1455
2,ON,2017,November,3335
3,ON,2017,November,3420
4,ON,2017,November,650
5,ON,2017,November,365
6,ON,2017,November,95
1,MB,2017,November,220
2,MB,2017,November,245
3,MB,2017,November,265
4,MB,2017,November,55
5,MB,2017,November,20
1,SK,2017,November,195
2,SK,2017,November,165
3,SK,2017,November,305
4,SK,2017,November,70
5,SK,2017,November,20
1,AB,2017,November,395
2,AB,2017,November,830
3,AB,2017,November,915
4,AB,2017,November,250
5,AB,2017,November,105
6,AB,2017,November,20
1,BC,2017,November,315
2,BC,2017,November,1045
3,BC,2017,November,1050
4,BC,2017,November,245
5,BC,2017,November,130
6,BC,2017,November,35
2,YT,2017,November,10
3,YT,2017,November,10
1,NT,2017,November,5
2,NT,2017,November,10
3,NT,2017,November,10
1,NL,2017,December,15
2,NL,2017,December,30
3,NL,2017,December,30
4,NL,2017,December,5
1,PE,2017,December,30
2,PE,2017,December,50
3,PE,2017,December,35
4,PE,2017,December,15
1,NS,2017,December,85
2,NS,2017,December,110
3,NS,2017,December,140
4,NS,2017,December,30
5,NS,2017,December,10
1,NB,2017,December,70
2,NB,2017,December,60
3,NB,2017,December,110
4,NB,2017,December,15
1,QC,2017,December,735
2,QC,2017,December,810
3,QC,2017,December,1350
4,QC,2017,December,250
5,QC,2017,December,85
6,QC,2017,December,15
1,ON,2017,December,1785
2,ON,2017,December,4350
3,ON,2017,December,4705
4,ON,2017,December,1020
5,ON,2017,December,420
6,ON,2017,December,90
1,MB,2017,December,200
2,MB,2017,December,225
3,MB,2017,December,235
4,MB,2017,December,60
5,MB,2017,December,15
1,SK,2017,December,195
2,SK,2017,December,205
3,SK,2017,December,325
4,SK,2017,December,60
5,SK,2017,December,5
1,AB,2017,December,470
2,AB,2017,December,905
3,AB,2017,December,1130
4,AB,2017,December,230
5,AB,2017,December,125
6,AB,2017,December,15
1,BC,2017,December,405
2,BC,2017,December,1225
3,BC,2017,December,1285
4,BC,2017,December,245
5,BC,2017,December,125
6,BC,2017,December,25
3,YT,2017,December,5
2,NT,2017,December,5
3,NT,2017,December,5
1,NL,2018,January,15
2,NL,2018,January,20
3,NL,2018,January,25
4,NL,2018,January,5
1,PE,2018,January,20
2,PE,2018,January,35
3,PE,2018,January,40
4,PE,2018,January,5
1,NS,2018,January,60
2,NS,2018,January,120
3,NS,2018,January,160
4,NS,2018,January,15
1,NB,2018,January,70
2,NB,2018,January,65
3,NB,2018,January,135
4,NB,2018,January,20
1,QC,2018,January,555
2,QC,2018,January,810
3,QC,2018,January,1015
4,QC,2018,January,185
5,QC,2018,January,65
6,QC,2018,January,10
1,ON,2018,January,1485
2,ON,2018,January,4250
3,ON,2018,January,4090
4,ON,2018,January,645
5,ON,2018,January,375
6,ON,2018,January,60
1,MB,2018,January,210
2,MB,2018,January,340
3,MB,2018,January,340
4,MB,2018,January,60
5,MB,2018,January,15
1,SK,2018,January,175
2,SK,2018,January,320
3,SK,2018,January,460
4,SK,2018,January,80
5,SK,2018,January,25
1,AB,2018,January,430
2,AB,2018,January,1040
3,AB,2018,January,1175
4,AB,2018,January,275
5,AB,2018,January,110
6,AB,2018,January,15
1,BC,2018,January,385
2,BC,2018,January,1630
3,BC,2018,January,1560
4,BC,2018,January,300
5,BC,2018,January,140
6,BC,2018,January,30
2,YT,2018,January,15
3,YT,2018,January,15
1,NT,2018,January,5
2,NT,2018,January,10
3,NT,2018,January,10
1,NL,2018,February,20
2,NL,2018,February,25
3,NL,2018,February,45
4,NL,2018,February,15
1,PE,2018,February,35
2,PE,2018,February,35
3,PE,2018,February,50
4,PE,2018,February,20
1,NS,2018,February,85
2,NS,2018,February,160
3,NS,2018,February,190
4,NS,2018,February,25
5,NS,2018,February,5
1,NB,2018,February,105
2,NB,2018,February,90
3,NB,2018,February,175
4,NB,2018,February,40
5,NB,2018,February,5
1,QC,2018,February,700
2,QC,2018,February,1050
3,QC,2018,February,1395
4,QC,2018,February,335
5,QC,2018,February,105
6,QC,2018,February,20
1,ON,2018,February,1575
2,ON,2018,February,4380
3,ON,2018,February,4035
4,ON,2018,February,600
5,ON,2018,February,465
6,ON,2018,February,110
1,MB,2018,February,215
2,MB,2018,February,340
3,MB,2018,February,435
4,MB,2018,February,50
5,MB,2018,February,25
1,SK,2018,February,335
2,SK,2018,February,395
3,SK,2018,February,585
4,SK,2018,February,105
5,SK,2018,February,25
6,SK,2018,February,5
1,AB,2018,February,480
2,AB,2018,February,1150
3,AB,2018,February,1225
4,AB,2018,February,260
5,AB,2018,February,145
6,AB,2018,February,25
1,BC,2018,February,445
2,BC,2018,February,1415
3,BC,2018,February,1535
4,BC,2018,February,290
5,BC,2018,February,145
6,BC,2018,February,40
2,YT,2018,February,10
3,YT,2018,February,20
2,NT,2018,February,10
3,NT,2018,February,10
1,NL,2018,March,10
2,NL,2018,March,40
3,NL,2018,March,60
4,NL,2018,March,10
5,NL,2018,March,5
1,PE,2018,March,55
2,PE,2018,March,85
3,PE,2018,March,70
4,PE,2018,March,25
1,NS,2018,March,90
2,NS,2018,March,170
3,NS,2018,March,225
4,NS,2018,March,20
5,NS,2018,March,10
1,NB,2018,March,135
2,NB,2018,March,90
3,NB,2018,March,195
4,NB,2018,March,40
1,QC,2018,March,1000
2,QC,2018,March,1215
3,QC,2018,March,1990
4,QC,2018,March,405
5,QC,2018,March,135
6,QC,2018,March,55
1,ON,2018,March,2205
2,ON,2018,March,4345
3,ON,2018,March,5090
4,ON,2018,March,855
5,ON,2018,March,580
6,ON,2018,March,105
1,MB,2018,March,300
2,MB,2018,March,450
3,MB,2018,March,515
4,MB,2018,March,80
5,MB,2018,March,35
6,MB,2018,March,5
1,SK,2018,March,345
2,SK,2018,March,420
3,SK,2018,March,605
4,SK,2018,March,80
5,SK,2018,March,25
1,AB,2018,March,630
2,AB,2018,March,1430
3,AB,2018,March,1630
4,AB,2018,March,360
5,AB,2018,March,210
6,AB,2018,March,25
1,BC,2018,March,510
2,BC,2018,March,1505
3,BC,2018,March,1655
4,BC,2018,March,335
5,BC,2018,March,220
6,BC,2018,March,35
2,YT,2018,March,20
3,YT,2018,March,10
1,NT,2018,March,10
2,NT,2018,March,30
3,NT,2018,March,15
1,NL,2018,April,25
2,NL,2018,April,35
3,NL,2018,April,50
4,NL,2018,April,5
1,PE,2018,April,40
2,PE,2018,April,45
3,PE,2018,April,65
4,PE,2018,April,15
1,NS,2018,April,120
2,NS,2018,April,160
3,NS,2018,April,230
4,NS,2018,April,30
5,NS,2018,April,10
1,NB,2018,April,105
2,NB,2018,April,75
3,NB,2018,April,155
4,NB,2018,April,25
1,QC,2018,April,1005
2,QC,2018,April,1070
3,QC,2018,April,1805
4,QC,2018,April,355
5,QC,2018,April,125
6,QC,2018,April,30
1,ON,2018,April,2080
2,ON,2018,April,3750
3,ON,2018,April,4840
4,ON,2018,April,775
5,ON,2018,April,600
6,ON,2018,April,150
1,MB,2018,April,365
2,MB,2018,April,470
3,MB,2018,April,555
4,MB,2018,April,85
5,MB,2018,April,40
6,MB,2018,April,5
1,SK,2018,April,360
2,SK,2018,April,380
3,SK,2018,April,620
4,SK,2018,April,80
5,SK,2018,April,35
1,AB,2018,April,655
2,AB,2018,April,1300
3,AB,2018,April,1340
4,AB,2018,April,280
5,AB,2018,April,230
6,AB,2018,April,45
1,BC,2018,April,530
2,BC,2018,April,1400
3,BC,2018,April,1575
4,BC,2018,April,325
5,BC,2018,April,230
6,BC,2018,April,65
1,YT,2018,April,10
2,YT,2018,April,10
3,YT,2018,April,20
2,NT,2018,April,5
3,NT,2018,April,10
1,NL,2018,May,25
2,NL,2018,May,45
3,NL,2018,May,55
4,NL,2018,May,15
1,PE,2018,May,40
2,PE,2018,May,40
3,PE,2018,May,70
4,PE,2018,May,30
1,NS,2018,May,110
2,NS,2018,May,145
3,NS,2018,May,200
4,NS,2018,May,40
5,NS,2018,May,15
1,NB,2018,May,125
2,NB,2018,May,70
3,NB,2018,May,185
4,NB,2018,May,25
1,QC,2018,May,860
2,QC,2018,May,1035
3,QC,2018,May,1655
4,QC,2018,May,400
5,QC,2018,May,190
6,QC,2018,May,35
1,ON,2018,May,2065
2,ON,2018,May,3660
3,ON,2018,May,4840
4,ON,2018,May,830
5,ON,2018,May,705
6,ON,2018,May,180
1,MB,2018,May,410
2,MB,2018,May,445
3,MB,2018,May,600
4,MB,2018,May,100
5,MB,2018,May,35
6,MB,2018,May,5
1,SK,2018,May,395
2,SK,2018,May,335
3,SK,2018,May,630
4,SK,2018,May,100
5,SK,2018,May,35
1,AB,2018,May,730
2,AB,2018,May,1315
3,AB,2018,May,1420
4,AB,2018,May,330
5,AB,2018,May,260
6,AB,2018,May,50
1,BC,2018,May,550
2,BC,2018,May,1270
3,BC,2018,May,1440
4,BC,2018,May,285
5,BC,2018,May,245
6,BC,2018,May,65
1,YT,2018,May,5
2,YT,2018,May,10
3,YT,2018,May,10
2,NT,2018,June,10
1,NL,2018,June,40
2,NL,2018,June,35
3,NL,2018,June,55
4,NL,2018,June,5
5,NL,2018,June,5
1,PE,2018,June,45
2,PE,2018,June,45
3,PE,2018,June,55
4,PE,2018,June,30
1,NS,2018,June,155
2,NS,2018,June,150
3,NS,2018,June,225
4,NS,2018,June,30
5,NS,2018,June,15
1,NB,2018,June,100
2,NB,2018,June,70
3,NB,2018,June,170
4,NB,2018,June,20
1,QC,2018,June,1215
2,QC,2018,June,1080
3,QC,2018,June,1825
4,QC,2018,June,520
5,QC,2018,June,205
6,QC,2018,June,35
1,ON,2018,June,2450
2,ON,2018,June,3965
3,ON,2018,June,5000
4,ON,2018,June,960
5,ON,2018,June,765
6,ON,2018,June,175
1,MB,2018,June,410
2,MB,2018,June,290
3,MB,2018,June,540
4,MB,2018,June,90
5,MB,2018,June,40
6,MB,2018,June,10
1,SK,2018,June,370
2,SK,2018,June,315
3,SK,2018,June,595
4,SK,2018,June,105
5,SK,2018,June,30
1,AB,2018,June,655
2,AB,2018,June,1215
3,AB,2018,June,1235
4,AB,2018,June,290
5,AB,2018,June,245
6,AB,2018,June,50
1,BC,2018,June,540
2,BC,2018,June,1430
3,BC,2018,June,1445
4,BC,2018,June,340
5,BC,2018,June,290
6,BC,2018,June,50
2,YT,2018,June,5
3,YT,2018,June,5
1,NT,2018,June,10
2,NT,2018,June,10
3,NT,2018,June,15
1,NL,2018,July,70
2,NL,2018,July,65
3,NL,2018,July,65
4,NL,2018,July,15
5,NL,2018,July,5
1,PE,2018,July,40
2,PE,2018,July,45
3,PE,2018,July,85
4,PE,2018,July,35
1,NS,2018,July,150
2,NS,2018,July,155
3,NS,2018,July,230
4,NS,2018,July,25
5,NS,2018,July,5
1,NB,2018,July,145
2,NB,2018,July,80
3,NB,2018,July,170
4,NB,2018,July,50
1,QC,2018,July,1315
2,QC,2018,July,1210
3,QC,2018,July,2045
4,QC,2018,July,425
5,QC,2018,July,170
6,QC,2018,July,25
1,ON,2018,July,2340
2,ON,2018,July,3625
3,ON,2018,July,4460
4,ON,2018,July,860
5,ON,2018,July,635
6,ON,2018,July,145
1,MB,2018,July,335
2,MB,2018,July,345
3,MB,2018,July,440
4,MB,2018,July,80
5,MB,2018,July,15
6,MB,2018,July,5
1,SK,2018,July,365
2,SK,2018,July,320
3,SK,2018,July,535
4,SK,2018,July,105
5,SK,2018,July,25
6,SK,2018,July,5
1,AB,2018,July,625
2,AB,2018,July,1235
3,AB,2018,July,1250
4,AB,2018,July,320
5,AB,2018,July,195
6,AB,2018,July,35
1,BC,2018,July,565
2,BC,2018,July,1405
3,BC,2018,July,1530
4,BC,2018,July,315
5,BC,2018,July,210
6,BC,2018,July,30
2,YT,2018,July,10
3,YT,2018,July,10
2,NT,2018,July,5
1,NL,2018,August,35
2,NL,2018,August,45
3,NL,2018,August,65
1,PE,2018,August,60
2,PE,2018,August,45
3,PE,2018,August,85
4,PE,2018,August,40
1,NS,2018,August,120
2,NS,2018,August,165
3,NS,2018,August,205
4,NS,2018,August,15
1,NB,2018,August,110
2,NB,2018,August,95
3,NB,2018,August,170
4,NB,2018,August,40
1,QC,2018,August,1075
2,QC,2018,August,1250
3,QC,2018,August,1935
4,QC,2018,August,595
5,QC,2018,August,130
6,QC,2018,August,25
1,ON,2018,August,1745
2,ON,2018,August,3125
3,ON,2018,August,3840
4,ON,2018,August,735
5,ON,2018,August,485
6,ON,2018,August,115
1,MB,2018,August,305
2,MB,2018,August,325
3,MB,2018,August,425
4,MB,2018,August,125
5,MB,2018,August,30
6,MB,2018,August,5
1,SK,2018,August,355
2,SK,2018,August,290
3,SK,2018,August,535
4,SK,2018,August,140
5,SK,2018,August,25
1,AB,2018,August,530
2,AB,2018,August,1010
3,AB,2018,August,1060
4,AB,2018,August,265
5,AB,2018,August,200
6,AB,2018,August,35
1,BC,2018,August,445
2,BC,2018,August,1135
3,BC,2018,August,1165
4,BC,2018,August,330
5,BC,2018,August,165
6,BC,2018,August,25
2,YT,2018,August,10
3,YT,2018,August,10
2,NT,2018,August,5
3,NT,2018,August,10
1,NL,2018,September,30
2,NL,2018,September,30
3,NL,2018,September,40
4,NL,2018,September,5
1,PE,2018,September,65
2,PE,2018,September,60
3,PE,2018,September,80
4,PE,2018,September,40
1,NS,2018,September,165
2,NS,2018,September,140
3,NS,2018,September,280
4,NS,2018,September,30
5,NS,2018,September,10
1,NB,2018,September,150
2,NB,2018,September,100
3,NB,2018,September,175
4,NB,2018,September,35
5,NB,2018,September,5
1,QC,2018,September,1255
2,QC,2018,September,1285
3,QC,2018,September,1950
4,QC,2018,September,450
5,QC,2018,September,170
6,QC,2018,September,35
1,ON,2018,September,2085
2,ON,2018,September,3605
