noc_code,province_code,year,month,total_approval
6513,BC,2017,February,5
6513,MB,2017,February,5
6525,AB,2017,February,10
6552,MB,2017,February,10
6711,AB,2017,February,30
6711,BC,2017,February,35
6711,MB,2017,February,10
6711,NL,2017,February,10
6711,SK,2017,February,25
6711,YT,2017,February,5
6731,AB,2017,February,25
7237,AB,2017,February,30
7237,BC,2017,February,5
7237,MB,2017,February,5
7237,QC,2017,February,5
7246,ON,2017,February,5
7252,AB,2017,February,15
7271,AB,2017,February,15
7271,BC,2017,February,15
7271,ON,2017,February,5
7271,SK,2017,February,10
7272,BC,2017,February,5
7282,AB,2017,February,10
7283,AB,2017,February,5
7284,AB,2017,February,10
7284,BC,2017,February,5
7293,AB,2017,February,5
7294,SK,2017,February,5
7295,AB,2017,February,5
7311,AB,2017,February,5
7312,AB,2017,February,10
7321,AB,2017,February,10
7321,BC,2017,February,5
7321,SK,2017,February,5
7452,SK,2017,February,5
7511,AB,2017,February,15
7511,BC,2017,February,5
7511,MB,2017,February,5
7511,SK,2017,February,10
8252,AB,2017,February,10
8252,BC,2017,February,10
8252,MB,2017,February,10
8252,ON,2017,February,5
8252,SK,2017,February,10
8431,QC,2017,February,10
9416,AB,2017,February,5
9462,AB,2017,February,10
9462,MB,2017,February,10
9617,AB,2017,February,15
,AB,2017,February,2415
,BC,2017,February,2125
,MB,2017,February,595
,NB,2017,February,135
,NL,2017,February,50
,NS,2017,February,145
,NT,2017,February,10
,ON,2017,February,5810
,PE,2017,February,85
,QC,2017,February,2140
,SK,2017,February,525
,YT,2017,February,10
0013,BC,2017,January,5
0013,ON,2017,January,15
0015,ON,2017,January,5
0016,AB,2017,January,5
0016,BC,2017,January,5
0016,ON,2017,January,10
0016,QC,2017,January,5
0111,BC,2017,January,5
0111,ON,2017,January,10
0112,ON,2017,January,10
0113,ON,2017,January,10
0114,BC,2017,January,5
0114,ON,2017,January,5
0114,QC,2017,January,25
0122,ON,2017,January,10
0122,QC,2017,January,95
0124,BC,2017,January,10
0124,ON,2017,January,15
0124,QC,2017,January,15
0125,ON,2017,January,20
0211,ON,2017,January,15
0213,BC,2017,January,10
0213,ON,2017,January,15
0213,QC,2017,January,5
0601,ON,2017,January,10
0621,AB,2017,January,30
0621,BC,2017,January,20
0621,MB,2017,January,5
0621,ON,2017,January,15
0621,QC,2017,January,10
0621,SK,2017,January,5
0631,AB,2017,January,20
0631,BC,2017,January,25
0631,ON,2017,January,15
0631,QC,2017,January,5
0711,BC,2017,January,5
0711,ON,2017,January,5
0821,ON,2017,January,5
0911,BC,2017,January,10
0911,ON,2017,January,10
1111,AB,2017,January,10
1111,BC,2017,January,5
1111,NS,2017,January,5
1111,ON,2017,January,35
1111,QC,2017,January,30
1112,ON,2017,January,30
1112,QC,2017,January,10
1114,ON,2017,January,10
1114,QC,2017,January,15
1121,ON,2017,January,10
1122,BC,2017,January,5
1122,ON,2017,January,30
1122,QC,2017,January,30
1123,BC,2017,January,15
1123,ON,2017,January,30
1123,QC,2017,January,10
1211,AB,2017,January,5
1211,ON,2017,January,5
1212,ON,2017,January,10
1215,AB,2017,January,20
1215,ON,2017,January,20
1221,AB,2017,January,10
1221,BC,2017,January,10
1221,ON,2017,January,15
1221,QC,2017,January,15
1223,ON,2017,January,10
1225,BC,2017,January,5
1225,ON,2017,January,5
1241,AB,2017,January,15
1241,BC,2017,January,15
1241,ON,2017,January,10
1241,QC,2017,January,5
1311,AB,2017,January,25
1311,BC,2017,January,10
1311,NS,2017,January,15
1311,ON,2017,January,5
1411,MB,2017,January,5
1431,MB,2017,January,5
1431,QC,2017,January,10
1521,AB,2017,January,10
2112,ON,2017,January,5
2112,QC,2017,January,5
2121,BC,2017,January,5
2121,ON,2017,January,5
2121,QC,2017,January,15
2131,BC,2017,January,5
2131,ON,2017,January,15
2131,QC,2017,January,20
2132,AB,2017,January,5
2132,BC,2017,January,5
2132,ON,2017,January,25
2132,QC,2017,January,15
2133,AB,2017,January,5
2133,BC,2017,January,5
2133,ON,2017,January,30
2133,QC,2017,January,10
2134,ON,2017,January,5
2141,ON,2017,January,5
2141,QC,2017,January,5
2146,ON,2017,January,10
2147,ON,2017,January,10
2147,QC,2017,January,20
2161,ON,2017,January,10
2171,AB,2017,January,20
2171,BC,2017,January,25
2171,NS,2017,January,10
2171,ON,2017,January,80
2171,QC,2017,January,25
2171,SK,2017,January,20
2172,ON,2017,January,15
2172,QC,2017,January,10
2173,AB,2017,January,5
2173,BC,2017,January,40
2173,NB,2017,January,5
2173,ON,2017,January,60
2173,QC,2017,January,20
2174,AB,2017,January,5
2174,BC,2017,January,20
2174,MB,2017,January,5
2174,NS,2017,January,5
2174,ON,2017,January,60
2174,QC,2017,January,25
2174,SK,2017,January,10
2175,BC,2017,January,15
2175,ON,2017,January,10
2175,QC,2017,January,10
2211,ON,2017,January,5
2225,BC,2017,January,5
2231,QC,2017,January,5
2232,ON,2017,January,5
2234,AB,2017,January,5
2241,AB,2017,January,10
2241,ON,2017,January,10
2241,QC,2017,January,5
2242,ON,2017,January,5
2253,QC,2017,January,5
2263,AB,2017,January,5
2281,AB,2017,January,5
2281,ON,2017,January,15
2281,QC,2017,January,15
2282,AB,2017,January,10
2282,BC,2017,January,5
2282,NS,2017,January,5
2282,ON,2017,January,15
2282,PE,2017,January,5
2283,ON,2017,January,10
3012,BC,2017,January,5
3012,MB,2017,January,5
3012,ON,2017,January,5
3012,QC,2017,January,60
3111,AB,2017,January,10
3111,ON,2017,January,20
3112,AB,2017,January,25
3112,BC,2017,January,5
3112,ON,2017,January,10
3131,AB,2017,January,5
3131,QC,2017,January,10
3142,BC,2017,January,5
3233,AB,2017,January,5
3233,NS,2017,January,5
3413,NS,2017,January,5
4011,AB,2017,January,10
4011,BC,2017,January,20
4011,MB,2017,January,10
4011,ON,2017,January,25
4011,QC,2017,January,15
4011,SK,2017,January,10
4012,BC,2017,January,5
4012,ON,2017,January,10
4012,QC,2017,January,5
4021,ON,2017,January,5
4031,QC,2017,January,15
4032,AB,2017,January,5
4032,ON,2017,January,5
4112,QC,2017,January,5
4154,ON,2017,January,5
4162,ON,2017,January,10
4163,BC,2017,January,10
4163,ON,2017,January,10
4163,QC,2017,January,25
4163,SK,2017,January,5
4212,SK,2017,January,5
4214,AB,2017,January,10
4214,BC,2017,January,10
4214,ON,2017,January,5
4214,SK,2017,January,5
4411,AB,2017,January,5
4411,BC,2017,January,15
4411,ON,2017,January,15
4412,BC,2017,January,5
4412,ON,2017,January,10
5125,QC,2017,January,10
5241,BC,2017,January,55
5241,ON,2017,January,20
5241,QC,2017,January,15
5243,BC,2017,January,5
6211,AB,2017,January,45
6211,BC,2017,January,20
6211,ON,2017,January,5
6211,QC,2017,January,15
6211,SK,2017,January,10
6221,AB,2017,January,10
6221,ON,2017,January,5
6221,QC,2017,January,10
6221,SK,2017,January,5
6222,ON,2017,January,10
6235,AB,2017,January,15
6235,ON,2017,January,10
6235,SK,2017,January,5
6311,AB,2017,January,80
6311,BC,2017,January,30
6311,MB,2017,January,15
6311,ON,2017,January,15
6311,SK,2017,January,45
6315,AB,2017,January,20
6315,BC,2017,January,5
6321,AB,2017,January,5
6321,BC,2017,January,5
6321,ON,2017,January,10
6322,AB,2017,January,65
6322,BC,2017,January,65
6322,MB,2017,January,30
6322,NB,2017,January,5
6322,NS,2017,January,5
6322,ON,2017,January,15
6322,QC,2017,January,5
6322,SK,2017,January,50
6331,AB,2017,January,10
6331,QC,2017,January,5
6332,BC,2017,January,10
6341,AB,2017,January,5
6421,AB,2017,January,10
6421,MB,2017,January,10
6513,AB,2017,January,10
6513,BC,2017,January,10
6513,SK,2017,January,5
6525,AB,2017,January,25
6541,MB,2017,January,5
6552,MB,2017,January,10
6552,NB,2017,January,5
6552,QC,2017,January,5
6611,MB,2017,January,5
6711,AB,2017,January,25
6711,BC,2017,January,45
6711,MB,2017,January,5
6711,SK,2017,January,55
6711,YT,2017,January,5
6731,AB,2017,January,10
6731,BC,2017,January,10
7231,AB,2017,January,5
7231,ON,2017,January,10
7237,AB,2017,January,40
7237,QC,2017,January,5
7237,SK,2017,January,5
7244,AB,2017,January,5
7251,BC,2017,January,5
7252,AB,2017,January,15
7271,AB,2017,January,20
7271,BC,2017,January,10
7271,ON,2017,January,10
7271,SK,2017,January,5
7272,AB,2017,January,5
7282,AB,2017,January,5
7283,AB,2017,January,5
7284,AB,2017,January,40
7284,BC,2017,January,5
7284,SK,2017,January,5
7291,AB,2017,January,15
7291,ON,2017,January,5
7294,AB,2017,January,5
7294,SK,2017,January,5
7305,AB,2017,January,5
7312,AB,2017,January,10
7312,SK,2017,January,10
7321,AB,2017,January,10
7321,BC,2017,January,10
7321,MB,2017,January,5
7321,SK,2017,January,5
7452,SK,2017,January,5
7511,AB,2017,January,35
7511,BC,2017,January,10
7511,MB,2017,January,30
7511,NB,2017,January,5
7511,SK,2017,January,10
7611,SK,2017,January,10
8252,AB,2017,January,20
8252,BC,2017,January,5
8252,MB,2017,January,5
8252,ON,2017,January,5
8252,SK,2017,January,15
8255,AB,2017,January,5
9462,AB,2017,January,5
9462,MB,2017,January,20
9617,AB,2017,January,20
,AB,2017,January,2595
,BC,2017,January,2305
,MB,2017,January,515
,NB,2017,January,105
,NL,2017,January,15
,NS,2017,January,130
,NT,2017,January,20
,ON,2017,January,5005
,PE,2017,January,70
,QC,2017,January,1685
,SK,2017,January,605
,YT,2017,January,10
0012,QC,2017,July,5
0013,BC,2017,July,5
0013,ON,2017,July,15
0013,QC,2017,July,15
0111,ON,2017,July,25
0111,QC,2017,July,20
0112,ON,2017,July,5
0112,QC,2017,July,5
0113,AB,2017,July,5
0113,ON,2017,July,10
0114,QC,2017,July,40
0122,ON,2017,July,15
0122,QC,2017,July,115
0124,BC,2017,July,10
0124,MB,2017,July,5
0124,ON,2017,July,20
0124,QC,2017,July,10
0125,ON,2017,July,10
0211,ON,2017,July,5
0211,QC,2017,July,15
0213,ON,2017,July,25
0213,QC,2017,July,10
0213,SK,2017,July,15
0601,ON,2017,July,20
0621,AB,2017,July,15
0621,BC,2017,July,30
0621,MB,2017,July,5
0621,ON,2017,July,25
0621,QC,2017,July,25
0631,AB,2017,July,5
0631,BC,2017,July,15
0631,MB,2017,July,5
0631,ON,2017,July,20
0631,QC,2017,July,5
0631,SK,2017,July,5
0711,AB,2017,July,5
0711,ON,2017,July,5
0911,ON,2017,July,10
1111,AB,2017,July,10
1111,BC,2017,July,5
1111,NS,2017,July,5
1111,ON,2017,July,35
1111,QC,2017,July,45
1112,AB,2017,July,5
1112,ON,2017,July,55
1112,QC,2017,July,5
1113,ON,2017,July,5
1114,ON,2017,July,15
1114,QC,2017,July,15
1121,ON,2017,July,5
1122,BC,2017,July,10
1122,ON,2017,July,35
1122,QC,2017,July,45
1123,BC,2017,July,25
1123,ON,2017,July,55
1123,QC,2017,July,10
1212,ON,2017,July,15
1215,BC,2017,July,10
1215,ON,2017,July,25
1215,QC,2017,July,5
1221,AB,2017,July,5
1221,BC,2017,July,15
1221,MB,2017,July,5
1221,ON,2017,July,25
1221,QC,2017,July,20
1222,ON,2017,July,5
1223,ON,2017,July,20
1225,BC,2017,July,5
1225,ON,2017,July,5
1225,SK,2017,July,20
1226,ON,2017,July,5
1241,AB,2017,July,5
1241,BC,2017,July,25
1241,MB,2017,July,5
1241,ON,2017,July,40
1241,QC,2017,July,10
1242,ON,2017,July,5
1243,ON,2017,July,5
1311,AB,2017,July,5
1311,BC,2017,July,25
1311,NS,2017,July,5
1311,ON,2017,July,35
1311,QC,2017,July,5
1411,MB,2017,July,10
1431,MB,2017,July,5
1431,QC,2017,July,15
1434,QC,2017,July,5
2112,BC,2017,July,5
2121,ON,2017,July,5
2121,QC,2017,July,20
2131,BC,2017,July,5
2131,ON,2017,July,15
2131,QC,2017,July,25
2132,ON,2017,July,20
2132,QC,2017,July,20
2133,AB,2017,July,15
2133,MB,2017,July,5
2133,ON,2017,July,30
2133,QC,2017,July,25
2141,ON,2017,July,15
2141,QC,2017,July,5
2145,AB,2017,July,5
2146,QC,2017,July,5
2147,ON,2017,July,15
2147,QC,2017,July,30
2148,ON,2017,July,5
2148,QC,2017,July,10
2151,QC,2017,July,5
2161,ON,2017,July,10
2171,AB,2017,July,15
2171,BC,2017,July,20
2171,MB,2017,July,5
2171,NB,2017,July,5
2171,NS,2017,July,10
2171,ON,2017,July,110
2171,QC,2017,July,55
2171,SK,2017,July,50
2172,BC,2017,July,5
2172,ON,2017,July,20
2172,QC,2017,July,20
2173,AB,2017,July,5
2173,BC,2017,July,30
2173,MB,2017,July,5
2173,NS,2017,July,5
2173,ON,2017,July,90
2173,QC,2017,July,30
2174,BC,2017,July,25
2174,NB,2017,July,5
2174,NS,2017,July,10
2174,ON,2017,July,100
2174,QC,2017,July,30
2174,SK,2017,July,10
2175,BC,2017,July,15
2175,ON,2017,July,30
2211,AB,2017,July,10
2211,ON,2017,July,30
2221,ON,2017,July,5
2221,SK,2017,July,5
2231,ON,2017,July,5
2231,SK,2017,July,5
2232,ON,2017,July,15
2232,QC,2017,July,5
2232,SK,2017,July,5
2233,ON,2017,July,5
2234,QC,2017,July,5
2241,AB,2017,July,10
2241,ON,2017,July,15
2241,QC,2017,July,5
2241,SK,2017,July,10
2242,AB,2017,July,5
2242,ON,2017,July,15
2263,ON,2017,July,5
2281,MB,2017,July,5
2281,NS,2017,July,5
2281,ON,2017,July,20
2281,QC,2017,July,35
2282,BC,2017,July,5
2282,NS,2017,July,5
2282,ON,2017,July,35
2283,ON,2017,July,20
3012,AB,2017,July,5
3012,MB,2017,July,10
3012,ON,2017,July,10
3012,QC,2017,July,255
3111,AB,2017,July,10
3111,ON,2017,July,15
3111,QC,2017,July,5
3112,AB,2017,July,5
3112,BC,2017,July,5
3112,ON,2017,July,15
3112,QC,2017,July,5
3113,BC,2017,July,5
3113,ON,2017,July,10
3131,AB,2017,July,10
3131,ON,2017,July,10
3131,QC,2017,July,5
3142,ON,2017,July,5
3219,ON,2017,July,5
3233,NS,2017,July,5
3233,ON,2017,July,10
3413,NL,2017,July,5
4011,AB,2017,July,10
4011,BC,2017,July,5
4011,ON,2017,July,30
4011,QC,2017,July,20
4011,SK,2017,July,15
4012,BC,2017,July,10
4012,ON,2017,July,15
4021,ON,2017,July,10
4021,QC,2017,July,15
4031,BC,2017,July,5
4031,MB,2017,July,10
4031,ON,2017,July,5
4031,QC,2017,July,25
4032,MB,2017,July,5
4032,ON,2017,July,5
4032,QC,2017,July,5
4033,ON,2017,July,5
4112,ON,2017,July,5
4112,QC,2017,July,15
4163,ON,2017,July,25
4163,QC,2017,July,10
4163,SK,2017,July,10
4165,QC,2017,July,5
4168,QC,2017,July,5
4169,QC,2017,July,5
4214,BC,2017,July,5
4214,ON,2017,July,15
4214,QC,2017,July,5
4214,SK,2017,July,5
4411,AB,2017,July,5
4411,BC,2017,July,10
4411,ON,2017,July,25
5123,QC,2017,July,5
5241,BC,2017,July,30
5241,ON,2017,July,15
5241,QC,2017,July,15
6211,AB,2017,July,15
6211,BC,2017,July,15
6211,MB,2017,July,5
6211,ON,2017,July,20
6211,QC,2017,July,15
6211,SK,2017,July,5
6221,ON,2017,July,20
6221,QC,2017,July,10
6221,SK,2017,July,5
6235,AB,2017,July,15
6235,BC,2017,July,10
6235,ON,2017,July,30
6235,QC,2017,July,5
6311,AB,2017,July,35
6311,BC,2017,July,40
6311,MB,2017,July,5
6311,ON,2017,July,25
6311,QC,2017,July,10
6311,SK,2017,July,35
6313,ON,2017,July,5
6321,ON,2017,July,5
6321,QC,2017,July,5
6322,AB,2017,July,5
6322,BC,2017,July,35
6322,ON,2017,July,10
6322,SK,2017,July,20
6411,MB,2017,July,5
6411,QC,2017,July,5
6421,MB,2017,July,5
6421,QC,2017,July,5
6513,BC,2017,July,5
6551,MB,2017,July,5
6711,AB,2017,July,20
6711,BC,2017,July,30
6711,SK,2017,July,10
6731,AB,2017,July,10
7231,ON,2017,July,5
7231,QC,2017,July,10
7237,AB,2017,July,10
7237,MB,2017,July,10
7247,ON,2017,July,5
7271,BC,2017,July,5
7284,AB,2017,July,10
7321,MB,2017,July,5
7321,SK,2017,July,5
7511,AB,2017,July,5
7511,BC,2017,July,10
7511,MB,2017,July,10
7511,SK,2017,July,5
8252,BC,2017,July,5
8252,SK,2017,July,10
9232,ON,2017,July,5
9462,MB,2017,July,5
9617,AB,2017,July,5
,AB,2017,July,2060
,BC,2017,July,1690
,MB,2017,July,590
,NB,2017,July,185
,NL,2017,July,80
,NS,2017,July,180
,NT,2017,July,5
,ON,2017,July,6615
,PE,2017,July,125
,QC,2017,July,2845
,SK,2017,July,660
,YT,2017,July,10
0013,BC,2017,June,5
0013,ON,2017,June,10
0013,QC,2017,June,10
0015,ON,2017,June,5
0016,BC,2017,June,5
0016,ON,2017,June,10
0111,ON,2017,June,10
0111,QC,2017,June,15
0112,ON,2017,June,10
0113,ON,2017,June,5
0113,QC,2017,June,5
0114,BC,2017,June,5
0114,ON,2017,June,5
0114,QC,2017,June,40
0122,ON,2017,June,20
0122,QC,2017,June,95
0124,BC,2017,June,5
0124,ON,2017,June,25
0124,QC,2017,June,30
0125,ON,2017,June,10
0211,QC,2017,June,5
0213,ON,2017,June,15
0213,QC,2017,June,15
0213,SK,2017,June,10
0601,BC,2017,June,5
0601,ON,2017,June,5
0621,AB,2017,June,15
0621,BC,2017,June,40
0621,NB,2017,June,5
0621,ON,2017,June,25
0621,QC,2017,June,25
0631,AB,2017,June,10
0631,BC,2017,June,25
0631,MB,2017,June,10
0631,ON,2017,June,25
0711,ON,2017,June,10
0821,ON,2017,June,5
0911,ON,2017,June,10
0911,QC,2017,June,5
1111,AB,2017,June,10
1111,BC,2017,June,10
1111,MB,2017,June,5
1111,NS,2017,June,5
1111,ON,2017,June,30
1111,QC,2017,June,70
1112,BC,2017,June,10
1112,MB,2017,June,5
1112,NB,2017,June,5
1112,NS,2017,June,5
1112,ON,2017,June,40
1112,QC,2017,June,10
1114,BC,2017,June,5
1114,ON,2017,June,10
1114,QC,2017,June,10
1121,ON,2017,June,5
1121,QC,2017,June,10
1122,ON,2017,June,25
1122,QC,2017,June,70
1123,AB,2017,June,5
1123,BC,2017,June,25
1123,ON,2017,June,25
1123,QC,2017,June,15
1211,ON,2017,June,5
1212,MB,2017,June,5
1212,ON,2017,June,10
1215,BC,2017,June,5
1215,ON,2017,June,20
1221,BC,2017,June,20
1221,MB,2017,June,5
1221,ON,2017,June,30
1221,QC,2017,June,25
1223,ON,2017,June,15
1225,ON,2017,June,10
1225,SK,2017,June,15
1241,AB,2017,June,10
1241,BC,2017,June,35
1241,MB,2017,June,10
1241,ON,2017,June,35
1241,QC,2017,June,15
1242,ON,2017,June,15
1311,AB,2017,June,5
1311,BC,2017,June,20
1311,MB,2017,June,5
1311,ON,2017,June,25
1311,QC,2017,June,10
1411,MB,2017,June,20
1422,MB,2017,June,5
1431,MB,2017,June,10
1431,QC,2017,June,15
1521,AB,2017,June,5
2112,ON,2017,June,5
2112,QC,2017,June,5
2121,QC,2017,June,10
2131,AB,2017,June,5
2131,BC,2017,June,10
2131,ON,2017,June,15
2131,QC,2017,June,25
2132,AB,2017,June,5
2132,BC,2017,June,10
2132,MB,2017,June,5
2132,ON,2017,June,20
2132,QC,2017,June,30
2133,AB,2017,June,5
2133,BC,2017,June,5
2133,ON,2017,June,20
2133,QC,2017,June,15
2134,BC,2017,June,5
2134,ON,2017,June,5
2141,ON,2017,June,5
2141,QC,2017,June,10
2145,AB,2017,June,5
2146,QC,2017,June,5
2147,MB,2017,June,5
2147,ON,2017,June,10
2147,QC,2017,June,30
2161,ON,2017,June,10
2171,AB,2017,June,10
2171,BC,2017,June,20
2171,NB,2017,June,5
2171,NS,2017,June,15
2171,ON,2017,June,110
2171,QC,2017,June,40
2171,SK,2017,June,40
2172,BC,2017,June,5
2172,ON,2017,June,15
2172,QC,2017,June,20
2173,AB,2017,June,10
2173,BC,2017,June,25
2173,NS,2017,June,10
2173,ON,2017,June,95
2173,QC,2017,June,25
2174,AB,2017,June,10
2174,BC,2017,June,20
2174,NB,2017,June,5
2174,NS,2017,June,5
2174,ON,2017,June,110
2174,QC,2017,June,45
2174,SK,2017,June,20
2175,BC,2017,June,10
2175,ON,2017,June,25
2175,QC,2017,June,10
2211,AB,2017,June,5
2211,ON,2017,June,15
2211,SK,2017,June,5
2221,ON,2017,June,10
2221,SK,2017,June,5
2231,AB,2017,June,5
2231,ON,2017,June,5
2231,QC,2017,June,5
2232,ON,2017,June,5
2232,SK,2017,June,10
2233,ON,2017,June,15
2241,AB,2017,June,5
2241,BC,2017,June,5
2241,ON,2017,June,10
2241,SK,2017,June,5
2242,ON,2017,June,15
2253,ON,2017,June,10
2253,QC,2017,June,10
2263,ON,2017,June,5
2281,BC,2017,June,10
2281,MB,2017,June,5
2281,ON,2017,June,20
2281,QC,2017,June,20
2281,SK,2017,June,5
2282,AB,2017,June,5
2282,NB,2017,June,10
2282,NS,2017,June,5
2282,ON,2017,June,35
2282,QC,2017,June,10
2283,ON,2017,June,20
3012,AB,2017,June,5
3012,BC,2017,June,5
3012,MB,2017,June,20
3012,NS,2017,June,5
3012,ON,2017,June,15
3012,QC,2017,June,330
3111,AB,2017,June,5
3111,ON,2017,June,10
3111,QC,2017,June,5
3112,AB,2017,June,10
3112,BC,2017,June,10
3112,ON,2017,June,10
3113,ON,2017,June,10
3113,QC,2017,June,5
3131,AB,2017,June,10
3131,MB,2017,June,5
3131,ON,2017,June,5
3131,QC,2017,June,10
3142,ON,2017,June,5
3219,AB,2017,June,5
3219,ON,2017,June,5
3233,NS,2017,June,5
3233,ON,2017,June,5
3233,QC,2017,June,5
3237,ON,2017,June,5
4011,AB,2017,June,15
4011,BC,2017,June,15
4011,MB,2017,June,5
4011,ON,2017,June,35
4011,QC,2017,June,20
4011,SK,2017,June,15
4012,AB,2017,June,10
4012,BC,2017,June,10
4012,ON,2017,June,10
4021,BC,2017,June,5
4021,ON,2017,June,10
4021,QC,2017,June,15
4031,ON,2017,June,5
4031,QC,2017,June,20
4032,QC,2017,June,10
4112,QC,2017,June,15
4151,QC,2017,June,5
4152,QC,2017,June,5
4154,BC,2017,June,5
4163,BC,2017,June,5
4163,ON,2017,June,15
4163,QC,2017,June,15
4163,SK,2017,June,10
4164,QC,2017,June,10
4212,AB,2017,June,5
4212,QC,2017,June,5
4214,AB,2017,June,10
4214,BC,2017,June,10
4214,ON,2017,June,15
4214,QC,2017,June,10
4411,AB,2017,June,15
4411,BC,2017,June,15
4411,ON,2017,June,25
4412,ON,2017,June,10
5125,QC,2017,June,15
5241,BC,2017,June,35
5241,ON,2017,June,20
5241,QC,2017,June,10
6211,AB,2017,June,35
6211,BC,2017,June,25
6211,ON,2017,June,15
6211,QC,2017,June,10
6221,AB,2017,June,5
6221,BC,2017,June,10
6221,ON,2017,June,20
6221,QC,2017,June,10
6221,SK,2017,June,10
6222,BC,2017,June,5
6235,AB,2017,June,15
6235,BC,2017,June,10
6235,NS,2017,June,5
6235,ON,2017,June,40
6311,AB,2017,June,50
6311,BC,2017,June,55
6311,ON,2017,June,20
6311,QC,2017,June,5
6311,SK,2017,June,55
6313,BC,2017,June,5
6313,ON,2017,June,5
6314,QC,2017,June,5
6321,ON,2017,June,10
6322,AB,2017,June,20
6322,BC,2017,June,55
6322,MB,2017,June,15
6322,NS,2017,June,5
6322,ON,2017,June,10
6322,QC,2017,June,10
6322,SK,2017,June,15
